27.28,751.58,36.06,30.0,22.19,-17.19,-32.19,-41.13,43.19,-38.5,0.39,0.8,7.62,246.0625,9.0,-4.625,1.53,0.78,9.65,0.0,0.0,0.0,0.0
27.28,751.58,36.06,30.0,22.19,-17.19,-32.19,-41.13,43.19,-38.5,0.39,0.8,7.62,246.0625,9.0,-4.625,1.53,0.78,9.65,0.0,0.0,0.0,0.0
27.26,751.56,35.96,30.0,26.88,-17.88,-28.06,-21.0,-22.37,-18.56,0.84,1.13,8.5,245.625,8.4375,-7.0625,1.44,1.19,9.62,0.0,0.0,0.0,0.0
27.26,751.56,35.96,30.0,26.88,-17.88,-28.06,-21.0,-22.37,-18.56,0.84,1.13,8.5,245.625,8.4375,-7.0625,1.44,1.19,9.62,0.0,0.0,0.0,0.0
27.26,751.49,35.91,30.0,28.25,-7.75,-30.88,4.44,-1.56,-17.38,-0.43,-0.19,9.43,252.6875,6.5,-4.0625,1.11,0.69,9.71,0.0,0.0,0.0,0.0
27.26,751.49,35.91,30.0,28.25,-7.75,-30.88,4.44,-1.56,-17.38,-0.43,-0.19,9.43,252.6875,6.5,-4.0625,1.11,0.69,9.71,0.0,0.0,0.0,0.0
27.25,751.56,35.84,30.0,28.38,-12.25,-27.56,-7.94,-20.25,-37.19,-0.59,2.15,10.06,252.6875,8.3125,-14.1875,1.42,2.38,9.4,0.0,0.0,0.0,0.0
27.25,751.56,35.84,30.0,28.38,-12.25,-27.56,-7.94,-20.25,-37.19,-0.59,2.15,10.06,252.6875,8.3125,-14.1875,1.42,2.38,9.4,0.0,0.0,0.0,0.0
27.23,751.59,35.79,30.0,25.88,2.56,-29.88,-0.81,22.0,-9.56,0.47,2.51,10.0,290.5,3.875,-16.4375,0.66,2.77,9.38,0.0,0.0,0.0,0.0
27.23,751.59,35.79,30.0,25.88,2.56,-29.88,-0.81,22.0,-9.56,0.47,2.51,10.0,290.5,3.875,-16.4375,0.66,2.77,9.38,0.0,0.0,0.0,0.0
27.19,751.58,35.95,30.0,19.06,-11.56,-31.88,4.25,-3.31,11.0,0.74,7.75,6.04,298.6875,4.3125,-53.875,0.74,7.89,5.76,0.0,0.0,0.0,0.0
27.19,751.58,35.95,30.0,19.06,-11.56,-31.88,4.25,-3.31,11.0,0.74,7.75,6.04,298.6875,4.3125,-53.875,0.74,7.89,5.76,0.0,0.0,0.0,0.0
27.16,751.56,36.64,30.0,26.25,-23.69,-17.56,-6.19,14.44,8.06,1.03,7.23,6.24,250.8125,7.0,-51.375,1.2,7.6,6.06,0.0,0.0,0.0,0.0
27.16,751.56,36.64,30.0,26.25,-23.69,-17.56,-6.19,14.44,8.06,1.03,7.23,6.24,250.8125,7.0,-51.375,1.2,7.6,6.06,0.0,0.0,0.0,0.0
27.16,751.54,36.87,30.0,28.75,-8.69,-24.75,-74.75,-51.94,-120.25,-0.49,4.77,9.76,277.5625,0.0625,-25.375,0.01,4.2,8.85,0.0,0.0,0.0,0.0
27.16,751.54,36.87,30.0,28.75,-8.69,-24.75,-74.75,-51.94,-120.25,-0.49,4.77,9.76,277.5625,0.0625,-25.375,0.01,4.2,8.85,0.0,0.0,0.0,0.0
27.14,751.62,36.89,30.0,25.0,6.06,-26.19,3.19,67.31,126.06,-1.5,3.29,8.68,285.5,-6.75,-21.375,-1.15,3.55,9.06,0.0,0.0,0.0,0.0
27.14,751.62,36.89,30.0,25.0,6.06,-26.19,3.19,67.31,126.06,-1.5,3.29,8.68,285.5,-6.75,-21.375,-1.15,3.55,9.06,0.0,0.0,0.0,0.0
27.12,751.51,36.94,30.0,28.19,-20.19,-13.37,33.0,16.06,47.13,-0.62,3.91,8.85,234.6875,-8.625,-25.75,-1.48,4.21,8.72,0.0,0.0,0.0,0.0
27.12,751.51,36.94,30.0,28.19,-20.19,-13.37,33.0,16.06,47.13,-0.62,3.91,8.85,234.6875,-8.625,-25.75,-1.48,4.21,8.72,0.0,0.0,0.0,0.0
27.13,751.58,36.75,30.0,18.38,-33.5,-10.19,53.69,26.31,7.0,-0.47,5.67,8.38,214.8125,-7.8125,-28.0625,-1.34,4.57,8.56,0.0,0.0,0.0,0.0
27.13,751.58,36.75,30.0,18.38,-33.5,-10.19,53.69,26.31,7.0,-0.47,5.67,8.38,214.8125,-7.8125,-28.0625,-1.34,4.57,8.56,0.0,0.0,0.0,0.0
27.12,751.56,36.55,30.0,14.88,-33.88,-13.5,82.69,26.0,22.25,0.17,5.54,9.77,220.4375,-3.625,-25.0,-0.66,4.28,8.79,0.0,0.0,0.0,0.0
27.12,751.56,36.55,30.0,14.88,-33.88,-13.5,82.69,26.0,22.25,0.17,5.54,9.77,220.4375,-3.625,-25.0,-0.66,4.28,8.79,0.0,0.0,0.0,0.0
27.11,751.54,36.33,30.0,19.75,-28.69,-12.56,25.94,-12.44,18.88,-0.12,6.03,8.59,234.5625,-2.0625,-30.8125,-0.35,5.02,8.41,0.0,0.0,0.0,0.0
27.11,751.54,36.33,30.0,19.75,-28.69,-12.56,25.94,-12.44,18.88,-0.12,6.03,8.59,234.5625,-2.0625,-30.8125,-0.35,5.02,8.41,0.0,0.0,0.0,0.0
27.08,751.58,36.21,30.0,21.5,-24.5,-15.38,35.19,-20.19,23.62,-0.13,5.84,8.88,238.6875,-5.6875,-24.5625,-0.98,4.06,8.87,0.0,0.0,0.0,0.0
27.08,751.58,36.21,30.0,21.5,-24.5,-15.38,35.19,-20.19,23.62,-0.13,5.84,8.88,238.6875,-5.6875,-24.5625,-0.98,4.06,8.87,0.0,0.0,0.0,0.0
27.08,751.54,36.11,30.0,19.56,-22.25,-19.75,69.81,11.69,-25.13,-1.69,4.44,9.01,241.6875,-3.5,-21.1875,-0.6,3.54,9.12,0.0,0.0,0.0,0.0
27.08,751.54,36.11,30.0,19.56,-22.25,-19.75,69.81,11.69,-25.13,-1.69,4.44,9.01,241.6875,-3.5,-21.1875,-0.6,3.54,9.12,0.0,0.0,0.0,0.0
27.0,751.58,36.08,30.0,23.25,-12.5,-24.19,-46.75,-9.69,76.56,-0.09,4.82,8.68,264.625,-3.5,-25.8125,-0.52,4.19,8.84,0.0,0.0,0.0,0.0
27.0,751.58,36.08,30.0,23.25,-12.5,-24.19,-46.75,-9.69,76.56,-0.09,4.82,8.68,264.625,-3.5,-25.8125,-0.52,4.19,8.84,0.0,0.0,0.0,0.0
